totalTickets,eventdate,distance,atm
620,5/19/2013,2957.46,CA2467
695,6/26/2013,2957.46,CA2467
771,6/15/2013,2957.46,CA2467
1026,6/1/2013,2957.46,CA2467
1356,6/15/2013,2957.46,CA2467
5124,12/15/2013,2957.46,CA2467
4795,9/15/2013,2957.46,CA2467
5115,11/24/2013,2957.46,CA2467
5082,10/6/2013,2957.46,CA2467
4931,10/27/2013,2957.46,CA2467
4199,8/24/2013,2957.46,CA2467
4928,9/29/2013,2957.46,CA2467
4889,12/29/2013,2957.46,CA2467
249,6/10/2013,2957.46,CA2467
678,5/18/2013,2957.46,CA2467
2039,5/22/2013,2957.46,CA2467
1359,6/4/2013,2957.46,CA2467
731,8/21/2013,2957.46,CA2467
5062,11/3/2013,2957.46,CA2467
939,6/16/2013,2957.46,CA2467
1231,6/30/2013,2957.46,CA2467
1501,6/29/2013,2957.46,CA2467
1359,6/29/2013,2957.46,CA2467
1645,6/13/2013,2957.46,CA2467
2049,6/12/2013,2957.46,CA2467
2328,10/11/2013,2957.46,CA2467
581,5/14/2013,2957.46,CA2467
379,5/15/2013,2957.46,CA2467
2531,5/29/2013,2957.46,CA2467
4681,8/10/2013,2957.46,CA2467
61,1/26/2014,2957.46,CA2467
129,9/8/2013,2957.46,CA2467
832,5/19/2013,2957.46,CA2467
3723,5/16/2013,2957.46,CA2467
1092,6/15/2013,2957.46,CA2467
1112,7/3/2013,2957.46,CA2467
557,8/1/2013,2957.46,CA2467
2283,7/13/2013,2957.46,CA2467
628,5/15/2013,2957.46,CA2467
2118,7/14/2013,2957.46,CA2467
445,7/15/2013,2957.46,CA2467
3176,5/12/2013,2957.46,CA2467
3663,5/27/2013,2957.46,CA2467
1692,7/14/2013,2957.46,CA2467
1023,5/11/2013,2957.46,CA2467
1839,6/13/2013,2957.46,CA2467
0,6/13/2013,2145.8,CA2501
10,6/27/2013,2145.8,CA2501
10,6/24/2013,2145.8,CA2501
5,6/30/2013,2145.8,CA2501
10,6/10/2013,2145.8,CA2501
23,6/15/2013,2145.8,CA2501
10,6/17/2013,2145.8,CA2501
54,6/29/2013,2145.8,CA2501
10,6/14/2013,2145.8,CA2501
0,6/22/2013,2145.8,CA2501
47,6/23/2013,2145.8,CA2501
101,6/21/2013,2145.8,CA2501
15,7/5/2013,2145.8,CA2501
26,7/2/2013,2145.8,CA2501
35,6/9/2013,2145.8,CA2501
10,7/1/2013,2145.8,CA2501
21,6/20/2013,2145.8,CA2501
52,6/12/2013,2145.8,CA2501
47,6/26/2013,2145.8,CA2501
124,7/3/2013,2145.8,CA2501
17,6/19/2013,2145.8,CA2501
68,6/16/2013,2145.8,CA2501
6,6/17/2013,2145.8,CA2501
292,6/28/2013,2145.8,CA2501
0,4/17/2013,2706.25,CA2564
5,5/18/2013,2004.73,CA2573
2,8/17/2013,2004.73,CA2573
2,6/8/2013,2004.73,CA2573
0,6/14/2013,2004.73,CA2573
2,5/26/2013,2004.73,CA2573
0,6/16/2013,2004.73,CA2573
4,6/15/2013,2004.73,CA2573
0,9/22/2013,2753.29,CA2578
0,6/29/2013,2753.29,CA2578
0,7/22/2013,2753.29,CA2578
20,7/23/2013,2753.29,CA2578
20,7/20/2013,2753.29,CA2578
20,7/21/2013,2753.29,CA2578
20,7/20/2013,2753.29,CA2578
20,7/20/2013,2753.29,CA2578
20,7/21/2013,2753.29,CA2578
20,7/21/2013,2753.29,CA2578
20,7/22/2013,2753.29,CA2578
20,7/23/2013,2753.29,CA2578
20,7/24/2013,2753.29,CA2578
25,5/26/2013,2753.29,CA2578
7,5/19/2013,2753.29,CA2578
0,4/27/2013,2753.29,CA2578
161,7/14/2013,2753.29,CA2578
0,5/10/2013,2753.29,CA2578
0,5/9/2013,2753.29,CA2578
2,5/11/2013,2753.29,CA2578
27,5/12/2013,2753.29,CA2578
0,5/11/2013,2753.29,CA2578
23,5/13/2013,2753.29,CA2578
0,5/10/2013,2753.29,CA2578
0,5/11/2013,2753.29,CA2578
0,5/12/2013,2753.29,CA2578
0,11/9/2013,2063.08,CA2800
18,6/23/2013,2063.08,CA2800
10,7/27/2013,2063.08,CA2800
22,6/22/2013,2063.08,CA2800
36,6/16/2013,2063.08,CA2800
0,4/28/2013,2063.08,CA2800
20,5/24/2013,2063.08,CA2800
0,4/21/2013,2063.08,CA2800
22,5/26/2013,2063.08,CA2800
65,5/19/2013,2063.08,CA2800
16,5/25/2013,2063.08,CA2800
0,5/9/2013,2063.08,CA2800
106,6/6/2013,2063.08,CA2800
6,9/19/2013,2063.08,CA2800
207,6/1/2013,2063.08,CA2800
24,5/28/2013,2063.08,CA2800
24,7/13/2013,2063.08,CA2800
66,8/11/2013,2063.08,CA2800
38,9/26/2013,2063.08,CA2800
8,5/13/2013,2063.08,CA2800
9,5/11/2013,2063.08,CA2800
20,6/3/2013,2063.08,CA2800
32,6/8/2013,2063.08,CA2800
60,6/13/2013,2063.08,CA2800
32,6/15/2013,2063.08,CA2800
125,5/16/2013,2063.08,CA2800
10,5/12/2013,2063.08,CA2800
0,5/19/2013,1605.2,CA2804
16,6/1/2013,1605.2,CA2804
0,4/15/2013,1605.2,CA2804
0,4/28/2013,1605.2,CA2804
0,4/16/2013,1605.2,CA2804
0,4/17/2013,1605.2,CA2804
28,5/16/2013,1605.2,CA2804
26,5/31/2013,2290.21,CA7006
19,5/30/2013,2290.21,CA7006
105,6/1/2013,2290.21,CA7006
40,6/23/2013,2290.21,CA7006
6,6/20/2013,2290.21,CA7006
20,6/22/2013,2290.21,CA7006
6,6/21/2013,2290.21,CA7006
114,6/9/2013,2290.21,CA7006
49,5/20/2013,2290.21,CA7006
24,5/24/2013,2290.21,CA7006
12,5/24/2013,2290.21,CA7006
108,6/12/2013,2290.21,CA7006
0,5/5/2014,2290.21,CA7006
66,6/7/2013,2290.21,CA7006
0,7/20/2013,2290.21,CA7006
0,4/27/2013,2290.21,CA7006
103,5/31/2013,2290.21,CA7006
0,5/10/2013,2290.21,CA7006
0,5/4/2014,2290.21,CA7006
6,9/26/2013,2290.21,CA7006
21,5/19/2013,2290.21,CA7006
16,6/18/2013,2290.21,CA7006
20,6/25/2013,2290.21,CA7006
26,6/30/2013,2290.21,CA7006
16,7/9/2013,2290.21,CA7006
43,7/13/2013,2290.21,CA7006
44,7/20/2013,2290.21,CA7006
16,7/23/2013,2290.21,CA7006
159,6/6/2013,2290.21,CA7006
16,7/30/2013,2290.21,CA7006
244,8/1/2013,2290.21,CA7006
30,8/2/2013,2290.21,CA7006
42,9/27/2013,2290.21,CA7006
0,5/11/2013,2290.21,CA7006
12,5/16/2013,2290.21,CA7006
0,5/12/2013,2290.21,CA7006
6,6/2/2013,2290.21,CA7006
16,6/4/2013,2290.21,CA7006
16,6/5/2013,2290.21,CA7006
33,5/23/2013,2290.21,CA7006
34,6/15/2013,2290.21,CA7006
129,5/25/2013,2290.21,CA7006
0,11/15/2017,2903.17,CA7009
72,6/22/2013,2699.82,CA7009
27,6/23/2013,1771.52,CA7009
53,6/10/2013,2903.17,CA7009
51,6/9/2013,2903.17,CA7009
112,6/8/2013,2903.17,CA7009
103,6/19/2013,2903.17,CA7009
104,6/6/2013,2903.17,CA7009
57,6/30/2013,2903.17,CA7009
62,6/29/2013,2903.17,CA7009
52,6/3/2013,2903.17,CA7009
108,6/7/2013,2903.17,CA7009
107,6/13/2013,2903.17,CA7009
114,6/26/2013,2903.17,CA7009
63,6/23/2013,2903.17,CA7009
126,6/30/2013,2903.17,CA7009
47,6/20/2013,2903.17,CA7009
49,6/21/2013,2903.17,CA7009
57,6/22/2013,2903.17,CA7009
34,5/26/2013,2903.17,CA7009
112,5/29/2013,2903.17,CA7009
132,6/1/2013,2903.17,CA7009
134,6/23/2013,2903.17,CA7009
144,5/26/2013,2903.17,CA7009
61,5/27/2013,2903.17,CA7009
117,5/25/2013,2903.17,CA7009
52,6/16/2013,2903.17,CA7009
113,6/27/2013,2903.17,CA7009
117,5/31/2013,2903.17,CA7009
59,6/27/2013,2903.17,CA7009
46,6/28/2013,2903.17,CA7009
55,6/2/2013,2903.17,CA7009
104,6/14/2013,2903.17,CA7009
53,6/9/2013,2903.17,CA7009
112,6/12/2013,2903.17,CA7009
104,6/15/2013,2903.17,CA7009
106,6/5/2013,2903.17,CA7009
59,6/16/2013,2903.17,CA7009
61,6/17/2013,2903.17,CA7009
50,6/15/2013,2903.17,CA7009
77,6/23/2013,2699.82,CA7009
62,6/1/2013,2903.17,CA7009
121,5/23/2013,2903.17,CA7009
59,6/8/2013,2903.17,CA7009
125,5/24/2013,2903.17,CA7009
123,5/22/2013,2903.17,CA7009
8,6/15/2013,1771.52,CA7009
68,6/2/2013,2903.17,CA7009
0,5/2/2013,2903.17,CA7009
0,5/3/2013,2903.17,CA7009
0,5/4/2013,2903.17,CA7009
0,5/4/2013,2903.17,CA7009
0,5/5/2013,2903.17,CA7009
0,5/5/2013,2903.17,CA7009
0,5/6/2013,2903.17,CA7009
0,4/29/2013,2903.17,CA7009
0,4/27/2013,2903.17,CA7009
0,4/26/2013,2903.17,CA7009
0,4/28/2013,2903.17,CA7009
0,5/1/2013,2903.17,CA7009
0,4/28/2013,2903.17,CA7009
0,4/27/2013,2903.17,CA7009
43,7/14/2013,2699.82,CA7009
44,7/12/2013,2699.82,CA7009
0,4/18/2013,2699.82,CA7009
0,4/19/2013,2699.82,CA7009
0,4/20/2013,2699.82,CA7009
0,4/21/2013,2699.82,CA7009
0,4/28/2013,2699.82,CA7009
0,4/28/2013,2699.82,CA7009
0,4/27/2013,2699.82,CA7009
0,4/20/2013,2699.82,CA7009
0,4/21/2013,2699.82,CA7009
18,5/26/2013,2699.82,CA7009
41,5/31/2013,2699.82,CA7009
78,6/9/2013,2699.82,CA7009
67,6/6/2013,2699.82,CA7009
22,6/2/2013,2699.82,CA7009
14,5/31/2013,1771.52,CA7009
0,5/29/2013,1771.52,CA7009
13,5/26/2013,1771.52,CA7009
35,5/19/2013,1771.52,CA7009
0,5/5/2013,1771.52,CA7009
0,5/3/2013,1771.52,CA7009
0,5/1/2013,1771.52,CA7009
0,4/27/2013,1771.52,CA7009
0,4/27/2013,1771.52,CA7009
0,4/28/2013,1771.52,CA7009
0,4/19/2013,1771.52,CA7009
0,4/18/2013,1771.52,CA7009
0,4/24/2013,1771.52,CA7009
0,4/22/2013,1771.52,CA7009
0,4/15/2013,1771.52,CA7009
0,4/17/2013,1771.52,CA7009
0,4/13/2013,1771.52,CA7009
4,6/3/2013,1771.52,CA7009
0,6/2/2013,1771.52,CA7009
2,5/31/2013,1771.52,CA7009
0,4/13/2013,1771.52,CA7009
0,4/14/2013,1771.52,CA7009
44,7/13/2013,2699.82,CA7009
44,7/13/2013,2699.82,CA7009
0,5/10/2013,1771.52,CA7009
0,5/8/2013,1771.52,CA7009
0,5/5/2013,1771.52,CA7009
0,5/4/2013,1771.52,CA7009
0,4/11/2013,1771.52,CA7009
0,4/21/2013,1771.52,CA7009
0,4/21/2013,1771.52,CA7009
0,4/20/2013,1771.52,CA7009
0,4/14/2013,1771.52,CA7009
0,5/4/2013,2858.64,CA7009
0,5/3/2013,2858.64,CA7009
0,4/26/2013,2858.64,CA7009
0,4/27/2013,2858.64,CA7009
0,4/29/2013,2858.64,CA7009
0,4/28/2013,2858.64,CA7009
0,5/1/2013,2858.64,CA7009
0,5/6/2013,2858.64,CA7009
0,5/4/2013,2858.64,CA7009
0,5/5/2013,2858.64,CA7009
0,5/2/2013,2858.64,CA7009
2,6/1/2013,2858.64,CA7009
0,5/8/2013,2858.64,CA7009
0,5/10/2013,2858.64,CA7009
2,5/18/2013,2858.64,CA7009
4,5/19/2013,2858.64,CA7009
2,5/20/2013,2858.64,CA7009
2,5/19/2013,2858.64,CA7009
10,5/26/2013,2858.64,CA7009
2,5/25/2013,2858.64,CA7009
2,5/18/2013,2858.64,CA7009
2,5/31/2013,2858.64,CA7009
2,5/27/2013,2858.64,CA7009
2,5/26/2013,2858.64,CA7009
2,5/29/2013,2858.64,CA7009
2,5/30/2013,2858.64,CA7009
0,4/25/2013,2858.64,CA7009
0,4/28/2013,2858.64,CA7009
0,4/27/2013,2858.64,CA7009
16,6/2/2013,1771.52,CA7009
35,5/18/2013,1771.52,CA7009
41,5/26/2013,1771.52,CA7009
26,5/30/2013,2903.17,CA7009
51,7/14/2013,2699.82,CA7009
122,6/22/2013,2903.17,CA7009
77,6/23/2013,2699.82,CA7009
115,6/29/2013,2903.17,CA7009
31,5/19/2013,2699.82,CA7009
0,5/10/2013,1771.52,CA7009
2,5/12/2013,2858.64,CA7009
2,5/13/2013,2858.64,CA7009
0,5/11/2013,2858.64,CA7009
0,5/12/2013,2858.64,CA7009
2,5/16/2013,2858.64,CA7009
2,5/17/2013,2858.64,CA7009
0,5/11/2013,2858.64,CA7009
2,5/15/2013,2858.64,CA7009
39,5/24/2013,1771.52,CA7009
0,6/8/2013,439.24,CA7018
0,5/10/2013,439.24,CA7018
0,4/28/2013,2236.42,CA7018
0,4/27/2013,2236.42,CA7018
0,4/25/2013,2236.42,CA7018
0,4/24/2013,2236.42,CA7018
0,4/27/2013,2236.42,CA7018
0,4/26/2013,2236.42,CA7018
0,4/28/2013,2236.42,CA7018
0,5/11/2013,439.24,CA7018
0,5/17/2013,439.24,CA7018
26,5/31/2013,2290.21,CA7019
19,5/30/2013,2290.21,CA7019
105,6/1/2013,2290.21,CA7019
40,6/23/2013,2290.21,CA7019
6,6/20/2013,2290.21,CA7019
20,6/22/2013,2290.21,CA7019
6,6/21/2013,2290.21,CA7019
114,6/9/2013,2290.21,CA7019
49,5/20/2013,2290.21,CA7019
24,5/24/2013,2290.21,CA7019
12,5/24/2013,2290.21,CA7019
108,6/12/2013,2290.21,CA7019
0,5/5/2014,2290.21,CA7019
66,6/7/2013,2290.21,CA7019
0,7/20/2013,2290.21,CA7019
0,4/27/2013,2290.21,CA7019
103,5/31/2013,2290.21,CA7019
0,5/10/2013,2290.21,CA7019
0,5/4/2014,2290.21,CA7019
6,9/26/2013,2290.21,CA7019
21,5/19/2013,2290.21,CA7019
16,6/18/2013,2290.21,CA7019
20,6/25/2013,2290.21,CA7019
26,6/30/2013,2290.21,CA7019
16,7/9/2013,2290.21,CA7019
43,7/13/2013,2290.21,CA7019
44,7/20/2013,2290.21,CA7019
16,7/23/2013,2290.21,CA7019
159,6/6/2013,2290.21,CA7019
16,7/30/2013,2290.21,CA7019
244,8/1/2013,2290.21,CA7019
30,8/2/2013,2290.21,CA7019
42,9/27/2013,2290.21,CA7019
0,5/11/2013,2290.21,CA7019
12,5/16/2013,2290.21,CA7019
0,5/12/2013,2290.21,CA7019
6,6/2/2013,2290.21,CA7019
16,6/4/2013,2290.21,CA7019
16,6/5/2013,2290.21,CA7019
33,5/23/2013,2290.21,CA7019
34,6/15/2013,2290.21,CA7019
129,5/25/2013,2290.21,CA7019
13,6/27/2013,401.48,CA7031
0,4/29/2013,2026.35,CA7031
0,5/18/2013,401.48,CA7031
0,5/1/2013,364.52,CA7031
30,2/16/2014,364.52,CA7031
0,4/30/2013,2026.35,CA7031
7,6/17/2013,401.48,CA7031
39,6/2/2013,401.48,CA7031
0,4/29/2013,401.48,CA7031
0,5/2/2013,401.48,CA7031
0,4/19/2013,401.48,CA7031
0,5/4/2013,401.48,CA7031
0,5/12/2013,401.48,CA7031
26,5/21/2013,401.48,CA7031
73,12/13/2013,364.52,CA7031
18,5/27/2013,847.51,CA7033
12,5/28/2013,847.51,CA7033
24,5/26/2013,847.51,CA7033
16,6/1/2013,847.51,CA7033
16,6/20/2013,847.51,CA7033
16,5/22/2013,847.51,CA7033
6,5/18/2013,847.51,CA7033
18,5/20/2013,847.51,CA7033
24,5/24/2013,847.51,CA7033
0,4/27/2013,847.51,CA7033
18,7/7/2013,847.51,CA7033
0,5/5/2013,847.51,CA7033
0,4/12/2013,847.51,CA7033
0,5/10/2013,847.51,CA7033
0,5/2/2013,847.51,CA7033
16,8/4/2013,847.51,CA7033
6,6/13/2013,847.51,CA7033
0,5/11/2013,847.51,CA7033
0,5/13/2013,847.51,CA7033
0,5/12/2013,847.51,CA7033
26,7/25/2013,847.51,CA7033
12,5/19/2013,847.51,CA7033
0,6/13/2013,1775.13,CA7038
4,7/13/2013,1775.13,CA7038
4,7/3/2013,1775.13,CA7038
4,7/11/2013,1775.13,CA7038
4,7/7/2013,1775.13,CA7038
4,6/26/2013,1775.13,CA7038
4,7/10/2013,1775.13,CA7038
4,6/12/2013,1775.13,CA7038
4,6/19/2013,1775.13,CA7038
4,6/10/2013,1775.13,CA7038
4,6/17/2013,1775.13,CA7038
4,6/24/2013,1775.13,CA7038
4,6/30/2013,1775.13,CA7038
4,6/23/2013,1775.13,CA7038
4,7/14/2013,1775.13,CA7038
4,7/7/2013,1775.13,CA7038
4,7/12/2013,1775.13,CA7038
4,6/16/2013,1775.13,CA7038
4,6/9/2013,1775.13,CA7038
4,6/5/2013,1775.13,CA7038
4,6/30/2013,1775.13,CA7038
4,6/23/2013,1775.13,CA7038
4,6/8/2013,1775.13,CA7038
4,7/14/2013,1775.13,CA7038
4,6/22/2013,1775.13,CA7038
4,6/15/2013,1775.13,CA7038
4,7/6/2013,1775.13,CA7038
4,6/29/2013,1775.13,CA7038
4,6/16/2013,1775.13,CA7038
4,7/13/2013,1775.13,CA7038
4,6/9/2013,1775.13,CA7038
4,6/15/2013,1775.13,CA7038
4,7/15/2013,1775.13,CA7038
4,7/8/2013,1775.13,CA7038
4,7/1/2013,1775.13,CA7038
4,7/6/2013,1775.13,CA7038
4,6/29/2013,1775.13,CA7038
4,6/22/2013,1775.13,CA7038
4,6/8/2013,1775.13,CA7038
4,6/20/2013,1775.13,CA7038
4,6/27/2013,1775.13,CA7038
4,7/4/2013,1775.13,CA7038
4,6/21/2013,1775.13,CA7038
4,6/28/2013,1775.13,CA7038
4,6/7/2013,1775.13,CA7038
4,6/14/2013,1775.13,CA7038
4,7/5/2013,1775.13,CA7038
4,6/6/2013,1775.13,CA7038
0,5/3/2013,1775.13,CA7038
0,4/18/2013,1775.13,CA7038
0,5/4/2013,1775.13,CA7038
0,5/8/2013,1775.13,CA7038
0,5/10/2013,1775.13,CA7038
0,4/26/2013,1775.13,CA7038
0,4/14/2013,1775.13,CA7038
0,4/21/2013,1775.13,CA7038
0,4/25/2013,1775.13,CA7038
0,5/9/2013,1775.13,CA7038
0,4/19/2013,1775.13,CA7038
0,4/12/2013,1775.13,CA7038
0,4/13/2013,1775.13,CA7038
0,5/6/2013,1775.13,CA7038
0,5/5/2013,1775.13,CA7038
0,4/28/2013,1775.13,CA7038
0,4/29/2013,1775.13,CA7038
0,4/22/2013,1775.13,CA7038
0,4/15/2013,1775.13,CA7038
0,5/5/2013,1775.13,CA7038
0,4/14/2013,1775.13,CA7038
0,4/28/2013,1775.13,CA7038
0,4/21/2013,1775.13,CA7038
0,4/20/2013,1775.13,CA7038
0,4/27/2013,1775.13,CA7038
0,5/1/2013,1775.13,CA7038
0,4/24/2013,1775.13,CA7038
0,4/17/2013,1775.13,CA7038
0,4/27/2013,1775.13,CA7038
0,5/4/2013,1775.13,CA7038
0,4/13/2013,1775.13,CA7038
0,4/20/2013,1775.13,CA7038
0,5/2/2013,1775.13,CA7038
0,4/11/2013,1775.13,CA7038
2,5/12/2013,1775.13,CA7038
2,5/13/2013,1775.13,CA7038
0,5/12/2013,1775.13,CA7038
0,5/11/2013,1775.13,CA7038
0,5/11/2013,1775.13,CA7038
0,5/8/2013,890.65,CA7075
18,5/27/2013,847.51,CA7123
12,5/28/2013,847.51,CA7123
24,5/26/2013,847.51,CA7123
16,6/1/2013,847.51,CA7123
16,6/20/2013,847.51,CA7123
16,5/22/2013,847.51,CA7123
6,5/18/2013,847.51,CA7123
18,5/20/2013,847.51,CA7123
24,5/24/2013,847.51,CA7123
0,4/27/2013,847.51,CA7123
18,7/7/2013,847.51,CA7123
0,5/5/2013,847.51,CA7123
0,4/12/2013,847.51,CA7123
0,5/10/2013,847.51,CA7123
0,5/2/2013,847.51,CA7123
16,8/4/2013,847.51,CA7123
6,6/13/2013,847.51,CA7123
0,5/11/2013,847.51,CA7123
0,5/13/2013,847.51,CA7123
0,5/12/2013,847.51,CA7123
26,7/25/2013,847.51,CA7123
12,5/19/2013,847.51,CA7123
0,5/19/2029,2270.6,CA7127
0,8/5/2013,2270.6,CA7127
0,5/19/2029,2270.6,CA7127
0,12/31/2014,2270.6,CA7127
407,12/31/2014,2270.6,CA7127
0,6/7/2013,757.84,CA7133
0,6/8/2013,757.84,CA7133
0,6/9/2013,757.84,CA7133
0,6/10/2013,757.84,CA7133
0,6/9/2013,757.84,CA7133
6,6/8/2013,757.84,CA7133
36,4/6/2014,479.87,CA7133
121,2/6/2014,757.84,CA7133
0,5/6/2013,479.87,CA7133
60,5/25/2013,479.87,CA7133
97,12/7/2013,757.84,CA7133
0,5/9/2013,757.84,CA7133
0,4/21/2013,757.84,CA7133
0,5/16/2013,479.87,CA7133
0,4/20/2013,479.87,CA7133
0,4/21/2013,479.87,CA7133
0,5/4/2013,757.84,CA7133
50,5/26/2013,479.87,CA7133
0,4/28/2013,479.87,CA7133
34,5/18/2013,479.87,CA7133
0,4/13/2013,479.87,CA7133
96,10/27/2013,479.87,CA7133
0,4/18/2013,479.87,CA7133
128,5/30/2013,479.87,CA7133
305,5/31/2013,479.87,CA7133
2,7/22/2013,479.87,CA7133
0,4/14/2013,479.87,CA7133
0,4/17/2013,1882.4,CA7133
0,4/11/2013,479.87,CA7133
245,8/30/2013,479.87,CA7133
0,4/19/2013,479.87,CA7133
118,7/14/2013,479.87,CA7133
0,4/17/2013,479.87,CA7133
352,5/17/2013,479.87,CA7133
208,10/6/2013,479.87,CA7133
624,6/17/2013,479.87,CA7133
44,5/23/2013,479.87,CA7133
48,10/8/2013,479.87,CA7133
79,9/22/2013,479.87,CA7133
156,10/19/2013,479.87,CA7133
0,4/14/2013,2825.44,CA7141
8,5/23/2013,2825.44,CA7141
0,4/18/2013,2635.03,CA7141
8,5/30/2013,2825.44,CA7141
27,5/30/2013,1730.2,CA7146
21,5/29/2013,1730.2,CA7146
28,8/14/2013,1730.2,CA7146
0,5/12/2013,1730.2,CA7146
2,5/27/2013,376.26,CA7150
6,6/2/2013,376.26,CA7150
2,6/29/2013,376.26,CA7150
2,7/6/2013,376.26,CA7150
7,6/21/2013,376.26,CA7150
2,5/19/2013,376.26,CA7150
6,5/26/2013,376.26,CA7150
7,5/18/2013,376.26,CA7150
6,6/9/2013,376.26,CA7150
0,6/5/2013,376.26,CA7150
3,5/18/2013,774.92,CA7150
0,5/3/2013,376.26,CA7150
13,5/17/2013,376.26,CA7150
0,6/2/2013,895.56,CA7172
20,7/7/2013,949.32,CA7172
2,8/1/2013,949.32,CA7172
14,8/3/2013,949.32,CA7172
7,10/13/2013,895.56,CA7172
7,10/12/2013,895.56,CA7172
7,10/12/2013,895.56,CA7172
7,10/13/2013,895.56,CA7172
15,8/4/2013,949.32,CA7172
10,8/2/2013,949.32,CA7172
30,10/14/2013,949.32,CA7172
9,10/13/2013,895.56,CA7172
2,7/31/2013,949.32,CA7172
2,8/4/2013,949.32,CA7172
14,8/9/2013,1214.05,CA7172
6,8/5/2013,949.32,CA7172
35,8/3/2013,949.32,CA7172
61,7/18/2013,895.56,CA7172
32,7/22/2013,1214.05,CA7172
15,6/5/2013,1214.05,CA7172
13,7/20/2013,895.56,CA7172
14,7/31/2013,1214.05,CA7172
0,4/24/2013,1214.05,CA7172
28,8/26/2013,949.32,CA7172
0,4/28/2013,1214.05,CA7172
0,4/11/2013,1214.05,CA7172
0,4/25/2013,1214.05,CA7172
0,4/26/2013,1214.05,CA7172
32,5/19/2013,949.32,CA7172
32,5/19/2013,949.32,CA7172
11,5/29/2013,949.32,CA7172
0,5/5/2013,949.32,CA7172
0,5/4/2013,949.32,CA7172
13,5/30/2013,949.32,CA7172
0,4/11/2013,2020.65,CA7172
10,6/1/2013,1214.05,CA7172
0,5/9/2013,895.56,CA7172
0,5/2/2013,1214.05,CA7172
175,5/30/2013,1214.05,CA7172
0,5/7/2013,949.32,CA7172
10,7/21/2013,895.56,CA7172
0,5/1/2013,949.32,CA7172
0,5/4/2013,949.32,CA7172
12,6/2/2013,949.32,CA7172
26,6/2/2013,949.32,CA7172
25,5/31/2013,949.32,CA7172
4,6/3/2013,949.32,CA7172
0,5/3/2013,949.32,CA7172
0,5/6/2013,949.32,CA7172
0,5/2/2013,949.32,CA7172
0,5/5/2013,949.32,CA7172
0,4/22/2013,1214.05,CA7172
28,7/21/2013,895.56,CA7172
62,6/8/2013,1214.05,CA7172
0,5/26/2013,2020.65,CA7172
0,4/17/2013,895.56,CA7172
50,8/30/2013,895.56,CA7172
0,4/27/2013,1214.05,CA7172
3,5/26/2013,2020.65,CA7172
2,5/25/2013,2020.65,CA7172
8,6/1/2013,895.56,CA7172
18,5/24/2013,1214.05,CA7172
0,5/6/2013,1214.05,CA7172
0,4/18/2013,1214.05,CA7172
76,5/23/2013,1214.05,CA7172
26,6/1/2013,949.32,CA7172
39,6/1/2013,949.32,CA7172
17,5/27/2013,1214.05,CA7172
26,5/31/2013,1214.05,CA7172
12,6/15/2013,1214.05,CA7172
40,6/17/2013,1214.05,CA7172
26,6/28/2013,1214.05,CA7172
86,7/11/2013,1214.05,CA7172
56,7/12/2013,1214.05,CA7172
54,7/16/2013,1214.05,CA7172
26,7/6/2013,1214.05,CA7172
46,7/8/2013,1214.05,CA7172
66,7/29/2013,1214.05,CA7172
34,7/30/2013,1214.05,CA7172
64,7/31/2013,1214.05,CA7172
18,8/4/2013,1214.05,CA7172
18,8/9/2013,1214.05,CA7172
26,9/20/2013,1214.05,CA7172
38,9/25/2013,1214.05,CA7172
121,10/15/2013,1214.05,CA7172
39,5/11/2013,1214.05,CA7172
14,5/11/2013,895.56,CA7172
17,5/15/2013,1214.05,CA7172
10,5/17/2013,1214.05,CA7172
4,5/11/2013,2885.74,CA7172
89,5/18/2013,1214.05,CA7172
12,6/6/2013,1214.05,CA7172
113,9/7/2013,949.32,CA7172
32,5/24/2013,1214.05,CA7172
30,6/10/2013,1214.05,CA7172
32,5/25/2013,1214.05,CA7172
20,6/15/2013,1214.05,CA7172
32,5/13/2013,1214.05,CA7172
96,10/9/2013,2020.65,CA7172
0,5/18/2013,223.59,CA7182
7,5/25/2013,223.59,CA7182
7,5/29/2013,223.59,CA7182
7,5/30/2013,223.59,CA7182
7,6/1/2013,223.59,CA7182
7,5/26/2013,223.59,CA7182
7,5/24/2013,223.59,CA7182
7,5/19/2013,223.59,CA7182
7,6/3/2013,223.59,CA7182
7,5/23/2013,223.59,CA7182
7,6/1/2013,223.59,CA7182
7,5/18/2013,223.59,CA7182
7,6/2/2013,223.59,CA7182
7,5/27/2013,223.59,CA7182
7,5/22/2013,223.59,CA7182
7,5/31/2013,223.59,CA7182
7,5/26/2013,223.59,CA7182
7,6/2/2013,223.59,CA7182
7,5/20/2013,223.59,CA7182
7,5/19/2013,223.59,CA7182
7,5/25/2013,223.59,CA7182
0,5/10/2013,223.59,CA7182
7,5/17/2013,223.59,CA7182
7,5/13/2013,223.59,CA7182
0,5/12/2013,223.59,CA7182
0,5/12/2013,223.59,CA7182
0,5/11/2013,223.59,CA7182
20,6/9/2013,283.85,CA7212
0,4/12/2013,283.85,CA7212
0,4/20/2013,283.85,CA7212
0,4/22/2013,283.85,CA7212
0,4/26/2013,283.85,CA7212
0,4/19/2013,283.85,CA7212
0,4/17/2013,283.85,CA7212
0,4/16/2013,283.85,CA7212
57,9/15/2013,283.85,CA7212
0,4/18/2013,283.85,CA7212
0,4/28/2013,283.85,CA7212
0,4/11/2013,283.85,CA7212
46,5/31/2013,283.85,CA7212
